k,t,U_1,U_2,V,W_1,W_2,X_1,X_2,X_est_1,X_est_2,X_est_3,X_est_4,X_est_5,X_est_6,Y,Y_m,Y_est_1,Y_est_2,Y_est_3,E_obs_1,E_obs_2,E_obs_3,Pd,alpha
42,21,1,0.0113679999851445,0.0440032111675676,0,0,3.19542536499197,-0.045754956837365,3.31295055439357,0.00370938205957546,2.56184741982578,-0.506721714649628,3.20418771450823,-0.0478528730839943,0.958627609497592,1.00263082066516,0.993885166318071,0.768554225947735,0.961256314352468,-0.0352575568204787,0.190073383549857,-0.0026287048548761,-0.045754956837365,0
43,21.5,1,-0.00606295930916462,-0.0290415685287122,0,-0,3.19104279865702,-0.0343869568522205,3.32747022571078,0.00450249372600693,3.44207276870827,0.144931161739601,3.27053676385843,-0.0177163914587304,0.957312839597105,0.928271271068393,0.998241067713235,1.03262183061248,0.98116102915753,-0.0409282281161301,-0.0753089910153765,-0.0238481895604254,-0.0343869568522205,0
44,22,1,-0.00193441831400708,-0.119451722075045,-0,-0,3.19934300220769,-0.0404499161613851,3.29618292337303,-0.00183601312470391,3.03926350689491,-0.145573501325155,3.17519975386804,-0.056240385214011,0.959802900662307,0.840351178587262,0.988854877011909,0.911779052068474,0.952559926160411,-0.0290519763496021,0.0480238485938335,0.00724297450189593,-0.0404499161613851,0
45,22.5,1,-0.00892155120825875,0.066489244791209,0,-0,3.199090185384,-0.0423843344753922,3.22583063887052,-0.0152763423435695,2.62931269389323,-0.344423707876507,2.96175472287038,-0.137971314735574,0.959727055615199,1.02621630040641,0.967749191661156,0.78879380816797,0.888526416861115,-0.00802213604595681,0.17093324744723,0.0712006387540843,-0.0423843344753922,0
46,23,1,0.00391286702615577,0.0552334329507209,-0,0,3.19697879529341,-0.0513058856836509,3.27415755531029,-0.00998903861994213,3.66811323571661,0.31654391331369,3.18637384466084,-0.0376803622807625,0.959093638588022,1.01432707153874,0.982247266593088,1.10043397071498,0.955912153398253,-0.0231536280050662,-0.14134033212696,0.00318148518976924,-0.0513058856836509,0
47,23.5,1,0.00186965836359754,-0.217630218529865,-0,-0,3.18657927102173,-0.0473930186574952,3.29911857695911,-0.00709002046535126,3.45916302588373,0.0768283253759419,3.29931762675916,0.00486806340624485,0.95597378130652,0.738343562776655,0.989735573087733,1.03774890776512,0.989795288027748,-0.0337617917812134,-0.0817751264585977,-0.0338215067212281,-0.0473930186574952,0
48,24,1,-0.00575813193730618,-0.0218304815604913,-0,0,3.18321247105772,-0.0455233602938976,3.1675620001956,-0.0297942954491569,2.02025075180503,-0.756695224911408,2.85579631811366,-0.178285065730814,0.954963741317315,0.933133259756824,0.950268600058679,0.60607522554151,0.856738895434099,0.00469514125863646,0.348888515775805,0.0982248458832161,-0.0455233602938976,0
49,24.5,1,-0.000537673592716866,-0.00949570665498077,0,-0,3.1827253694465,-0.0512814922312038,3.17831766848528,-0.0313410480529994,3.27197738819994,0.153811479101024,2.96009931323108,-0.122640719444577,0.954817610833951,0.945321904178971,0.953495300545583,0.981593216459982,0.888029793969324,0.00132231028836871,-0.0267756056260301,0.0667878168646276,-0.0512814922312038,0
50,25,1,0.00718311689486459,0.112687635815237,-0,0,3.17662626638135,-0.0518191658239207,3.18910271853076,-0.0320784987381567,3.26514507911496,0.0528346812846249,3.05391733644248,-0.0809101278199467,0.952987879914405,1.06567551572964,0.956730815559228,0.979543523734489,0.916175200932745,-0.00374293564482353,-0.0265556438200839,0.0368126789816602,-0.0518191658239207,0
51,25.5,1,-0.00233450568367235,0.162074975029428,0,-0,3.17181922064302,-0.0446360489290561,3.25864668106777,-0.0222527616250438,3.76362025788693,0.292620125876096,3.32948855779745,0.0279833404379651,0.951545766192907,1.11362074122234,0.977594004320331,1.12908607736608,0.998846567339234,-0.0260482381274243,-0.177540311173172,-0.0473008011463274,-0.0446360489290561,0
52,26,1,0.00106984133138704,-0.058700467610042,0,-0,3.17563740552106,-0.0469705546127284,3.33164823448825,-0.00998868854834729,3.85081085190545,0.249565711168111,3.56794883857532,0.111582882536233,0.952691221656318,0.893990754046276,0.999494470346476,1.15524325557163,1.0703846515726,-0.0468032486901576,-0.202552033915316,-0.117693429916279,-0.0469705546127284,0
53,26.5,1,-0.00949466756678477,0.112865404998428,0,-0,3.17597562925201,-0.0459007132813414,3.26567038402586,-0.0194980071256097,2.65548022297713,-0.477742990021771,3.28744238533873,-0.016899410676774,0.952792688775604,1.06565809377403,0.979701115207758,0.796644066893138,0.986232715601619,-0.0269084264321543,0.156148621882466,-0.0334400268260153,-0.0459007132813414,0
54,27,1,0.0103924105235094,0.0585618966471301,-0,0,3.17728222719507,-0.0553953808481262,3.31249406086703,-0.0117524776213633,3.70906042961666,0.271173255182535,3.42916513533874,0.040952674174286,0.95318466815852,1.01174656480565,0.993748218260109,1.112718128885,1.02874954060162,-0.0405635501015883,-0.159533460726477,-0.0755648724431005,-0.0553953808481262,0
55,27.5,1,-0.00456453958615663,-0.015539966928303,-0,-0,3.16870217818842,-0.0450029703246168,3.31662905665284,-0.0101310193627487,3.36907711684117,-0.00992452071965211,3.41035848322372,0.0285679978768219,0.950610653456526,0.935070686528223,0.994988716995853,1.01072313505235,1.02310754496711,-0.0443780635393268,-0.0601124815958242,-0.0724968915105882,-0.0450029703246168,0
56,28,1,-0.000196643314241957,0.0127973490552492,0,-0,3.17308855440728,-0.0495675099107734,3.27943394459142,-0.0155279491534297,2.97497690838031,-0.220535648868321,3.25525856449224,-0.0355565416799381,0.951926566322183,0.964723915377433,0.983830183377427,0.892493072514093,0.97657756934767,-0.031903617055244,0.0594334938080903,-0.0246510030254872,-0.0495675099107734,0
57,28.5,1,-0.000899211233921492,-0.031236554922288,-0,-0,3.17159447817432,-0.0497641532250154,3.2698485631067,-0.0172485983979267,3.21851024383045,-0.019450031689314,3.22150592776396,-0.0441905401708574,0.951478343452296,0.920241788530008,0.980954568932009,0.965553073149135,0.966451778329187,-0.0294762254797131,-0.014074729696839,-0.0149734348768906,-0.0497641532250154,0
58,29,1,0.0211804296072277,-0.101010761485836,-0,0,3.17035198149701,-0.0506633644589369,3.23914894074277,-0.0227154027523515,3.0098314320355,-0.145593480548821,3.1265864863945,-0.0778491051326198,0.951105594449103,0.850094832963266,0.971744682222832,0.902949429610651,0.93797594591835,-0.0206390877737288,0.0481561648384519,0.0131296485307532,-0.0506633644589369,0
59,29.5,1,-0.00836098526854971,0.0721019141054135,-0,-0,3.16858302258897,-0.0294829348517092,3.1795794171682,-0.0336678281814797,2.70037582936733,-0.292736982773979,2.95048511010296,-0.141860202346998,0.950574906776691,1.0226768208821,0.953873825150461,0.8101127488102,0.885145533030889,-0.00329891837376983,0.140462157966491,0.0654293737458017,-0.0294829348517092,0
60,30,1,-0.00111064674406126,0.0258735564447834,0,0,3.18852518096057,-0.0378439201202589,3.22886078025817,-0.0274740068247373,3.64683245698016,0.299026534419534,3.17430698353861,-0.0416847682789028,0.956557554288171,0.982431110732954,0.968658234077452,1.09404973709405,0.952292095061582,-0.0121006797892816,-0.137492182805876,0.00426545922658916,-0.0378439201202589,0
61,30.5,1,0.0068283144349007,0.121346307147221,-0,-0,3.19412370655214,-0.0389545668643202,3.24009941391737,-0.0262342546153257,3.30081240284379,-0.011711918583971,3.23529722878088,-0.019732025565324,0.958237111965642,1.07958341911286,0.972029824175211,0.990243720853138,0.970589168634263,-0.0137927122095689,-0.032006608887496,-0.0123520566686209,-0.0389545668643202,0
62,31,1,-0.00916531500651087,0.00730233339842847,-0,0,3.19693202772218,-0.0321262524294195,3.29939310943772,-0.0165537156233976,3.73987538239964,0.237003556010899,3.4437582000733,0.0596575193390499,0.959079608316653,0.966381941715082,0.989817932831315,1.12196261471989,1.03312746002199,-0.0307383245146624,-0.162883006403239,-0.0740478517053376,-0.0321262524294195,0
63,31.5,1,-0.000760609540492229,-0.12086970952893,0,0,3.2057261669761,-0.0412915674359303,3.28047997141864,-0.018662960719226,3.08690417581989,-0.19612216164809,3.34855873138614,0.0110412271995624,0.961717850092831,0.840848140563901,0.984143991425592,0.926071252745968,1.00456761941584,-0.0224261413327607,0.0356465973468637,-0.0428497693230098,-0.0412915674359303,0
64,32,1,0.000849721540381647,0.140425284080374,-0,-0,3.20271674944734,-0.0420521769764226,3.20099199361199,-0.0315588282956184,2.54401335620793,-0.43337734837587,3.05644307967674,-0.108209236572275,0.960815024834203,1.10124030891458,0.960297598083596,0.763204006862379,0.916932923903022,0.000517426750606731,0.197611017971824,0.0438821009311808,-0.0420521769764226,0
65,32.5,1,-0.00271413653617445,-0.132251387879334,-0,-0,3.19984954763672,-0.0412024554360409,3.28455564047679,-0.0188754087401854,4.01612247121446,0.507692085850205,3.36743810944673,0.026037105361656,0.959954864291015,0.827703476411681,0.985366692143038,1.20483674136434,1.01023143283402,-0.0254118278520231,-0.244881877073322,-0.0502765685430029,-0.0412024554360409,0
66,33,1,-0.00368797248307465,-0.156397819763238,-0,-0,3.19869222790966,-0.0439165919722154,3.19594780962528,-0.0330628474020468,2.45728816456452,-0.542220559987535,3.05035188830895,-0.106913131270688,0.959607668372898,0.803209848609661,0.958784342887585,0.737186449369355,0.915105566492683,0.000823325485313608,0.222421219003544,0.0445021018802148,-0.0439165919722154,0
67,33.5,1,-0.0110260611234436,-0.195883227115046,-0,0,3.19516796756455,-0.04760456445529,3.12085400203308,-0.0470617686570729,2.50380063917019,-0.35841603191894,2.82425937002384,-0.188416055328371,0.958550390269364,0.762667163154317,0.936256200609925,0.751140191751056,0.847277811007152,0.022294189659439,0.207410198518308,0.111272579262212,-0.04760456445529,0
68,34,1,0.0280201001735278,0.04721533527451,-0,0,3.18901301283989,-0.0586306255787336,3.04465137222431,-0.0626811326316463,2.45114643227955,-0.326325749334047,2.63425380623625,-0.25004500178752,0.956703903851968,1.00391923912648,0.913395411667293,0.735343929683865,0.790276141870875,0.0433084921846751,0.221359974168103,0.166427761981093,-0.0586306255787336,0
69,34.5,1,0.000402719096661245,-0.0237839774637146,-0,-0,3.17367848340919,-0.0306105254052058,3.11701202254576,-0.0545361371336825,3.71527832158173,0.421369137190964,2.98357190802804,-0.0944310295953503,0.952103545022757,0.928319567559043,0.935103606763728,1.11458349647452,0.895071572408411,0.0169999382590297,-0.162479951451763,0.0570319726143467,-0.0306105254052058,0
70,35,1,0.0020513657070506,0.0274954028527938,-0,-0,3.19096441298123,-0.0302078063085446,3.12374233784812,-0.055146523640149,3.10258625755269,-0.0971766199867574,3.05470652721062,-0.0702137594879718,0.957289323894368,0.984784726747162,0.937122701354436,0.930775877265807,0.916411958163185,0.0201666225399324,0.0265134466285614,0.0408773657311829,-0.0302078063085446,0
71,35.5,1,0.000921281836280087,-0.304487409500002,0,0,3.20346728277831,-0.028156440601494,3.15697541907018,-0.0508582823285063,3.34124433405,0.0531802414392437,3.19277809349992,-0.0204122061225513,0.961040184833494,0.656552775333492,0.947092625721053,1.002373300215,0.957833428049975,0.0139475591124412,-0.0413331153815053,0.00320675678351923,-0.028156440601494,0
72,36,1,-0.00659838749589608,-0.193233946098907,-0,0,3.21427065734333,-0.0272351587652139,3.00356796887508,-0.0769981804038545,1.68493458164851,-0.909559924981555,2.66506108533424,-0.239859872422624,0.964281197202998,0.771047251104091,0.901070390662523,0.505480374494552,0.799518325600272,0.0632108065404746,0.458800822708445,0.164762871602726,-0.0272351587652139,0
73,36.5,1,-0.00107269462548447,0.125895914558575,0,-0,3.22275430137511,-0.03383354626111,2.95592959639848,-0.0886961752318638,2.5808449508452,-0.170240305157015,2.57375774614671,-0.260597715357139,0.966826290412534,1.09272220497111,0.886778878919543,0.774253485253559,0.772127323844012,0.0800474114929915,0.192572805158976,0.194698966568523,-0.03383354626111,0
74,37,1,0.00408589053584792,-0.181969493170306,0,0,3.22209446470147,-0.0349062408865944,3.09064527761453,-0.070168024298179,4.20844775017211,0.716354347736267,3.12572909630796,-0.0270818959483946,0.966628339410441,0.784658846240134,0.927193583284358,1.26253432505163,0.937718728892388,0.0394347561260824,-0.295905985641191,0.0289096105180523,-0.0349062408865944,0
75,37.5,1,0.0113422149952883,-0.0582377039985895,-0,-0,3.22055988440443,-0.0308203503507465,3.01702035343716,-0.082991315698053,2.30327185255091,-0.614017579022674,2.88178003207732,-0.138568092454376,0.96616796532133,0.907930261322741,0.905106106031147,0.690981555765273,0.864534009623196,0.0610618592901829,0.275186409556057,0.101633955698134,-0.0308203503507465,0
76,38,1,0.0160667682647647,-0.107627907263625,-0,-0,3.22357156873236,-0.0194781353554582,3.03043399088042,-0.0827372403426175,3.06922348635759,-0.0100475487165229,2.95782339729911,-0.106959006123176,0.967071470619707,0.859443563356082,0.909130197264127,0.920767045907276,0.887347019189731,0.0579412733555796,0.0463044247124309,0.0797244514299755,-0.0194781353554582,0
77,38.5,1,-0.0129093875303051,0.163700077945547,0,-0,3.23702196275719,-0.00341136709069347,3.01198191974135,-0.0872072592676782,2.83569018870053,-0.180767837273914,2.91262744567387,-0.127283405347589,0.971106588827157,1.1348066667727,0.903594575922404,0.85070705661016,0.87378823370216,0.0675120129047528,0.120399532216998,0.0973183551249969,-0.00341136709069347,0
78,39,1,-0.00435804412266248,0.0649585634875674,-0,0,3.26250400683934,-0.0163207546209985,3.14488873990544,-0.0664066190891885,4.20665139176941,0.610145617217225,3.38759751645066,0.0628379498810701,0.978751202051802,1.04370976553937,0.943466621971632,1.26199541753082,1.0162792549352,0.0352845800801695,-0.283244215479021,-0.037528052883396,-0.0163207546209985,0
79,39.5,1,-0.0104739296507852,0.0536228742980798,0,-0,3.26743205016654,-0.020678798743661,3.18864983049621,-0.0573884641069821,3.47725108857207,0.00245362149912365,3.48418358691869,0.0828178639021987,0.980229615049962,1.03385248934804,0.956594949148864,1.04317532657162,1.04525507607561,0.0236346659010978,-0.0629457115216591,-0.0650254610256445,-0.020678798743661,0
80,40,1,0.0103343761660113,-0.0836404793682925,-0,0,3.26652363637292,-0.0311527283944462,3.21600236524855,-0.050438202224241,3.39050790729662,-0.0235005056112265,3.50095049907328,0.0745124150637597,0.979957090911875,0.896316611543582,0.964800709574564,1.01715237218899,1.05028514972198,0.0151563813373111,-0.0371952812771107,-0.0703280588101093,-0.0311527283944462,0
81,40.5,1,0.00386400755816338,0.145392681900504,0,-0,3.25541381706659,-0.020818352228435,3.16412174188358,-0.0565991520287202,2.7533584963441,-0.359898816131402,3.24437213198629,-0.0376356305615923,0.976624145119978,1.12201682702048,0.949236522565075,0.826007548903229,0.973311639595887,0.0273876225549031,0.150616596216749,0.00331250552409157,-0.020818352228435,0
82,41,1,0.00957993231010879,-0.244098806220171,-0,0,3.25797131971818,-0.0169543446702716,3.25073020314547,-0.0410556055092101,4.02867939743316,0.464170321391165,3.5046312699316,0.0706786805393978,0.977391395915454,0.733292589695283,0.975219060943641,1.20860381922995,1.05138938097948,0.00217233497181368,-0.231212423314494,-0.073997985064026,-0.0169543446702716,0
83,41.5,1,-0.00270644166699938,-0.00965513274521945,-0,-0,3.26362557913246,-0.00737441236016279,3.10501575828871,-0.0628195444054506,1.93790820062633,-0.85906291463689,2.94378016089309,-0.161017573021724,0.979087673739736,0.969432540994517,0.931504727486613,0.581372460187898,0.883134048267928,0.0475829462531236,0.397715213551838,0.0959536254718082,-0.00737441236016279,0
84,42,1,-0.0103898570524375,-0.0846352512757172,0,0,3.27716349303256,-0.0100808540271622,3.13098426494406,-0.0594075337800715,3.41310187153767,0.221269222690829,3.05701850455628,-0.0981592292704405,0.983149047909767,0.898513796634049,0.939295279483218,1.0239305614613,0.917105551366885,0.0438537684265485,-0.0407815135515341,0.0660434965428816,-0.0100808540271622,0
85,42.5,1,-0.00347814312162368,0.165728058968958,-0,0,3.28393359109563,-0.0204707110795997,3.11046188360863,-0.0630762510737168,2.99133022122483,-0.127882283232997,3.00784634577872,-0.111701144928674,0.985180077328688,1.15090813629765,0.933138565082588,0.89739906636745,0.902353903733617,0.0520415122460998,0.0877810109612375,0.0828261735950713,-0.0204707110795997,0
86,43,1,-0.00776845264629856,0.20702395092537,-0,-0,3.27828280268734,-0.0239488542012233,3.23076152983993,-0.0434856720078063,4.21747709559015,0.577869245706487,3.44710097514375,0.0693415001711116,0.983484840806202,1.19050879173157,0.969228458951978,1.26524312867704,1.03413029254313,0.014256381854224,-0.281758287870842,-0.0506454517369246,-0.0239488542012233,0
87,43.5,1,0.000577993671563234,0.112264428548023,-0,0,3.27084910767991,-0.0317173068475219,3.33644012614616,-0.0235793103332119,4.16118284784257,0.369814076011498,3.76751306785121,0.183244920111939,0.981254732303974,1.093519160852,1.00093203784385,1.24835485435277,1.13025392035536,-0.0196773055398727,-0.267100122048796,-0.148999188051389,-0.0317173068475219,0
88,44,1,0.0100992981408675,-0.00836100131158514,-0,0,3.25787706852842,-0.0311393131759587,3.36146608860336,-0.0152501965576218,3.51830745623664,-0.0612376707866167,3.75350773513297,0.156487950580629,0.977363120558525,0.96900211924694,1.00843982658101,1.05549223687099,1.12605232053989,-0.0310767060224821,-0.0781291163124656,-0.148689199981366,-0.0311393131759587,0
89,44.5,1,0.0126265695943972,0.00049585397434117,0,-0,3.24937463479393,-0.0210400150350911,3.31667554478844,-0.0187979964113384,2.97462566745439,-0.302020112093893,3.49751743933922,0.0420952743335843,0.97481239043818,0.975308244412521,0.995002663436532,0.892387700236316,1.04925523180176,-0.0201902729983521,0.0824246902018638,-0.0744428413635847,-0.0210400150350911,0
90,45,1,-0.00288388854971627,0.017870312669661,-0,-0,3.25352222932066,-0.00841344544069397,3.29233770477689,-0.0205696955427415,3.18954880867655,-0.0711751137316464,3.35549401686899,-0.011766444519505,0.976056668796199,0.99392698146586,0.987701311433068,0.956864642602965,1.0066482050607,-0.0116446426368694,0.0191920261932333,-0.0305915362644991,-0.00841344544069397,0
91,45.5,1,-0.00994419515678017,0.0129396566685587,-0,-0,3.26905211508377,-0.0112973339904102,3.28739763993062,-0.0200096384122226,3.34446446656826,0.0320038467913961,3.31387858043273,-0.0210323658629365,0.980715634525131,0.99365529119369,0.986219291979186,1.00333933997048,0.994163574129819,-0.00550365745405546,-0.0226237054453479,-0.0134479396046882,-0.0112973339904102,0
92,46,1,0.00245059928843454,-0.0711045680697963,-0,0,3.27703914656823,-0.0212415291471904,3.28514721641565,-0.0193407016306999,3.32532440385298,0.00504413196768061,3.29775564124247,-0.0214025904463873,0.983111743970468,0.912007175900672,0.985544164924696,0.997597321155895,0.989326692372741,-0.00243242095422802,-0.0144855771854261,-0.0062149484022721,-0.0212415291471904,0
93,46.5,1,-0.00170457722834576,-0.0817082668106687,-0,-0,3.27268587345057,-0.0187909298587559,3.24091763169226,-0.0259560262335645,2.9102619786236,-0.233232849178037,3.1460121227951,-0.0777208017097327,0.981805762035171,0.900097495224502,0.972275289507679,0.87307859358708,0.943803636838529,0.00953047252749217,0.108727168448091,0.0380021251966421,-0.0187909298587559,0
94,47,1,-0.00835757884958574,0.0154653877381463,-0,0,3.27208918155664,-0.0204955070871016,3.2040688259533,-0.0324490733240808,2.93732728683207,-0.158014115796518,3.04477704412419,-0.10955560654602,0.981626754466993,0.997092142205139,0.961220647785991,0.88119818604962,0.913433113237258,0.020406106681002,0.100428568417372,0.0681936412297351,-0.0204955070871016,0
95,47.5,1,0.00479520784971358,0.0789364630056528,0,0,3.26996692000255,-0.0288530859366874,3.22959152617727,-0.0292221095018772,3.47021667649543,0.164626556484456,3.17436447279069,-0.0486198029808041,0.980990076000764,1.05992653900642,0.968877457853182,1.04106500294863,0.952309341837206,0.0121126181475821,-0.0600749269478653,0.0286807341635585,-0.0288530859366874,0
96,48,1,-0.0186836826220001,0.0580888162427468,0,0,3.2601237580651,-0.0240578780869738,3.28020617819843,-0.0210314302988288,3.68688676684441,0.217135754339176,3.36970604320345,0.0297667198828535,0.978037127419529,1.03612594366228,0.984061853459528,1.10606603005332,1.01091181296103,-0.00602472603999915,-0.128028902633794,-0.0328746855415061,-0.0240578780869738,0
97,48.5,1,-0.00174123114854631,0.03588021139886,-0,0,3.25802875255859,-0.0427415607089739,3.30296886922676,-0.0163478023105516,3.45270257922699,0.0224274430419417,3.43454612346958,0.048132260750754,0.977408625767578,1.01328883716644,0.990890660768028,1.0358107737681,1.03036383704087,-0.0134820350004498,-0.05840214800052,-0.0529552112732946,-0.0427415607089739,0
98,49,1,-0.0144066992613012,0.0197326907530519,-0,0,3.23787856608204,-0.0444827918575202,3.30771415360323,-0.0143328880939325,3.32814142307058,-0.040272054043809,3.42117340500075,0.0356951233483571,0.971363569824612,0.991096260577664,0.99231424608097,0.998442426921175,1.02635202150022,-0.0209506762563579,-0.0270788570965631,-0.0549884516756119,-0.0444827918575202,0
99,49.5,1,-0.000708783539411673,-0.142931285025288,0,0,3.22203220439991,-0.0588894911188214,3.30041535798015,-0.0144424566249436,3.25316315121737,-0.0607232676047456,3.36621755097293,0.0100154310470736,0.966609661319972,0.823678376294684,0.990124607394045,0.975948945365212,1.00986526529188,-0.023514946074073,-0.00933928404523987,-0.0432556039719079,-0.0588894911188214,0
100,50,1,-0.0136812832005563,-0.14053952515155,-0,0,3.19653305196111,-0.0595982746582331,3.20679421662461,-0.0294157567235133,2.46481886644874,-0.484633887306049,3.0268027138168,-0.125599909392841,0.958959915588334,0.818420390436784,0.962038264987382,0.739445659934621,0.90804081414504,-0.00307834939904805,0.219514255653713,0.0509191014432946,-0.0595982746582331,0
101,50.5,1,-0.0146252154734314,-0.04955722295644,0,0,3.17797486171455,-0.0732795578587894,3.13850003154233,-0.0423354416489778,2.63059206395487,-0.264773758377201,2.8297135347979,-0.190877890764276,0.953392458514364,0.903835235557924,0.941550009462699,0.789177619186461,0.848914060439369,0.0118424490516644,0.164214839327903,0.104478398074995,-0.0732795578587894,0
102,51,1,-0.000211844327201032,0.0635921314271368,-0,-0,3.15130284534139,-0.0879047733322208,3.134435970629,-0.04572821476543,3.14263928067975,0.0544250303722421,2.89008604248537,-0.150874247644297,0.945390853602418,1.00898298502955,0.9403307911887,0.942791784203925,0.867025812745612,0.00506006241371793,0.00259906939849297,0.0783650408568056,-0.0879047733322208,0
103,51.5,1,0.0128754481539787,-0.0515435804641735,-0,0,3.11800721840675,-0.0881166176594218,3.18510807952337,-0.0395523521311287,3.58102035056178,0.238696706324079,3.13108545605685,-0.0474750751737564,0.935402165522026,0.883858585057853,0.955532423857012,1.07430610516853,0.939325636817055,-0.0201302583349854,-0.138903939646507,-0.00392347129502901,-0.0881166176594218,0
104,52,1,-0.027914194589208,-0.0391296904811884,-0,0,3.09448843522531,-0.0752411695054431,3.15167551554739,-0.0460000367274379,2.80528126753515,-0.291495876283935,3.04312472311322,-0.087876325487552,0.928346530567592,0.889216840086403,0.945502654664216,0.841584380260544,0.912937416933966,-0.0171561240966243,0.0867621503070475,0.0154091136336256,-0.0752411695054431,0
105,52.5,1,-0.0131121697364624,-0.120898833169344,0,0,3.09090073515227,-0.103155364094651,3.13005812182277,-0.0510634339395625,2.90733502264322,-0.15889043791242,2.99904972964613,-0.105153987314008,0.927270220545681,0.806371387376337,0.93901743654683,0.872200506792967,0.89971491889384,-0.0117472160011489,0.0550697137527143,0.0275553016518412,-0.103155364094651,0
106,53,1,0.0147537358279867,-0.0923218881487551,-0,0,3.06047515051194,-0.116267533831114,3.06900739767415,-0.0629960947314134,2.55128364153425,-0.34215410453318,2.82394221683064,-0.173143816634378,0.918142545153582,0.825820657004827,0.920702219302246,0.765385092460276,0.847182665049193,-0.00255967414866487,0.152757452693306,0.0709598801043889,-0.116267533831114,0
107,53.5,1,0.00414026801449506,-0.0401831692185146,0,0,3.02606507152724,-0.101513798003127,3.03454443403432,-0.0715315117688581,2.7420800079318,-0.173905717635694,2.76465600837551,-0.188703537348442,0.907819521458173,0.867636352239658,0.910363330210295,0.822624002379541,0.829396802512654,-0.00254380875212223,0.0851955190786321,0.0784227189455186,-0.101513798003127,0
108,54,1,0.00495086090226848,0.0435476707066758,0,-0,3.01673175206594,-0.0973735299886318,3.02978930280884,-0.0753751724858654,2.96775032619324,-0.0485944822480051,2.81629641601986,-0.160850504396295,0.905019525619783,0.948567196326459,0.908936790842651,0.890325097857971,0.844888924805959,-0.00391726522286806,0.0146944277618122,0.0601306008138237,-0.0973735299886318,0
109,54.5,1,0.0211987593332311,0.0390180959298524,0,0,3.01433869645753,-0.0924226690863633,3.0666808632618,-0.0718100755658588,3.31633843118321,0.113547448429653,2.99964394541237,-0.0853330274987346,0.904301608937259,0.943319704867111,0.920004258978541,0.994901529354964,0.899893183623711,-0.0157026500412827,-0.0905999204177053,0.00440842531354768,-0.0924226690863633,0
110,55,1,-0.00496480634268273,-0.109823580222966,-0,0,3.01761441843391,-0.0712239097531322,3.08734103123599,-0.0697126502146922,3.18035460061809,-0.0300527450774836,3.09361840675331,-0.0537018933503276,0.905284325530172,0.795460745307206,0.926202309370798,0.954106380185427,0.928085522025993,-0.020917983840626,-0.0488220546552551,-0.0228011964958215,-0.0712239097531322,0
111,55.5,1,0.00456841601025074,0.181216271073873,-0,0,3.0411061831506,-0.076188716095815,3.02147519335724,-0.0814739800933334,2.41305337653308,-0.471711102333535,2.86995180785775,-0.150303508761372,0.912331854945181,1.09354812601905,0.906442558007172,0.723916012959923,0.860985542357325,0.00588929693800866,0.188415841985257,0.051346312587856,-0.076188716095815,0
112,56,1,-0.0036348129242219,0.0135482522758604,-0,0,3.05258561210961,-0.0716203000855642,3.13366605831982,-0.0646422236409847,4.04208704711867,0.557318861006411,3.28280709269898,0.0190910932255939,0.915775683632882,0.929323935908742,0.940099817495947,1.2126261141356,0.984842127809695,-0.0243241338630654,-0.296850430502718,-0.0690664441768131,-0.0716203000855642,0
113,56.5,1,0.00954579552529006,-0.121424647354766,0,-0,3.06518962839116,-0.0752551130097861,3.12315857948491,-0.0656116068942182,2.98828015907824,-0.231374598720868,3.21580276849811,-0.0213474066913877,0.919556888517348,0.798132241162582,0.936947573845474,0.896484047723471,0.964740830549433,-0.0173906853281258,0.0230728407938765,-0.0451839420320854,-0.0752551130097861,0
114,57,1,0.00400022657633904,-0.0780450886174647,0,0,3.07037762686403,-0.0657093174844961,3.0463288039128,-0.0780992396817645,2.37491530710757,-0.50517915282783,2.92585615301751,-0.142702249084463,0.921113288059208,0.843068199441743,0.913898641173839,0.712474592132272,0.877756845905252,0.00721464688536888,0.208638695926936,0.0433564421539555,-0.0657093174844961,0
115,57.5,1,-0.00516798865994045,0.0827120741444937,0,0,3.08355502132032,-0.061709090908157,3.01643439648203,-0.0844710466859883,2.80192696248827,-0.141615679324653,2.84213239744501,-0.167968864928823,0.925066506396097,1.00777858054059,0.90493031894461,0.840578088746481,0.852639719233503,0.020136187451487,0.084488417649616,0.0724267871625933,-0.061709090908157,0
116,58,1,0.0105432167862804,0.229192079926677,-0,0,3.09677942401607,-0.0668770795680975,3.08206010285673,-0.0752189619392107,3.64510569311992,0.32385880155139,3.10446386440623,-0.0549683759849525,0.92903382720482,1.1582259071315,0.924618030857019,1.09353170793597,0.93133915932187,0.00441579634780176,-0.164497880731154,-0.00230533211704975,-0.0668770795680975,0
117,58.5,1,-0.00901354135250992,0.0313483741759297,-0,-0,3.10086851724315,-0.0563338627818171,3.2072107088168,-0.0542039271054088,4.19479077586934,0.503962929614057,3.53194915627146,0.110292044398198,0.930260555172945,0.961608929348875,0.96216321264504,1.2584372327608,1.05958474688144,-0.0319026574720949,-0.328176677587856,-0.129324191708493,-0.0563338627818171,0
118,59,1,0.0034869055456676,0.093635529703291,-0,0,3.11427409928839,-0.065347404134327,3.19054700998409,-0.0542537896470369,2.97504615058446,-0.322386317074287,3.4039695497593,0.0389281372986085,0.934282229786516,1.02791775948981,0.957164102995226,0.892513845175339,1.02119086492779,-0.0228818732087092,0.0417683846111777,-0.0869086351412743,-0.065347404134327,0
